Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Region,Department,Product_Line,Customer_Segment,Payment_Method,Discount
TXN1338,13-01-2022,11980,21038,-9058,Operations,Africa,IT,Clothing,B2B,Cash,2%
TXN1339,28-04-2022,11728,8285,3443,Operations,Africa,IT,Healthcare,B2C,PayPal,4%
TXN1340,01-11-2022,48393,27565,20828,Sales,Europe,Sales,Electronics,B2B,PayPal,27%
TXN1341,15-12-2023,45371,20831,24540,Sales,Africa,Operations,Electronics,SMB,Bank Transfer,9%
TXN1342,04-07-2023,7461,8771,-1310,R&D,North America,Marketing,Healthcare,B2B,Cash,7%
TXN1343,05-05-2023,11652,3186,8466,Marketing,Africa,IT,Healthcare,Enterprise,Cash,28%
TXN1344,24-11-2023,17509,20565,-3056,Sales,Asia-Pacific,IT,Healthcare,B2B,Cash,2%
TXN1345,30-06-2022,30653,19027,11626,R&D,South America,IT,Healthcare,SMB,Cash,27%
TXN1346,04-10-2023,36556,20138,16418,R&D,Africa,IT,Clothing,B2C,Bank Transfer,28%
TXN1347,12-09-2023,48297,20743,27554,R&D,Africa,IT,Clothing,SMB,Cash,21%
TXN1348,26-07-2022,11075,10551,524,Sales,Europe,Marketing,Healthcare,Enterprise,Bank Transfer,14%
TXN1349,26-05-2022,14455,13024,1431,Marketing,South America,IT,Healthcare,SMB,PayPal,24%
TXN1350,23-05-2023,32043,12021,20022,Marketing,Africa,IT,Healthcare,SMB,Cash,7%
TXN1351,28-03-2022,36094,12551,23543,Sales,South America,Marketing,Healthcare,SMB,Cash,10%
TXN1352,21-12-2022,31552,24236,7316,Operations,Asia-Pacific,HR,Software,SMB,Credit Card,2%
TXN1353,22-05-2022,22889,4006,18883,Marketing,Asia-Pacific,Finance,Clothing,B2C,Cash,8%
TXN1354,27-10-2022,16187,23232,-7045,R&D,Europe,IT,Furniture,B2C,Credit Card,21%
TXN1355,23-11-2023,21355,23241,-1886,R&D,Africa,Marketing,Healthcare,B2C,Bank Transfer,7%
TXN1356,14-07-2022,8014,17448,-9434,Sales,Africa,IT,Clothing,B2C,Bank Transfer,4%
TXN1357,23-08-2023,29602,10016,19586,R&D,Africa,IT,Electronics,SMB,Cash,18%
TXN1358,19-06-2022,43274,18884,24390,R&D,Africa,IT,Electronics,SMB,Cash,18%
TXN1359,14-12-2022,24934,29721,-4787,R&D,Africa,Marketing,Clothing,Enterprise,Cash,4%
TXN1360,04-11-2022,13345,20000,-6655,R&D,Asia-Pacific,IT,Software,Enterprise,Cash,16%
TXN1361,03-01-2022,40722,25376,15346,R&D,North America,IT,Healthcare,B2C,Cash,23%
TXN1362,07-09-2022,48959,5416,43543,R&D,Asia-Pacific,IT,Healthcare,B2B,Cash,2%
TXN1363,09-09-2023,18463,17291,1172,R&D,Africa,HR,Software,SMB,Credit Card,24%
TXN1364,06-10-2022,46857,16699,30158,Marketing,Africa,IT,Electronics,B2B,Credit Card,3%
TXN1365,18-01-2023,40670,23801,16869,Marketing,Africa,IT,Software,B2C,Credit Card,8%
TXN1366,09-09-2022,38807,14680,24127,R&D,Europe,IT,Clothing,SMB,Cash,13%
TXN1367,18-07-2022,41797,17882,23915,R&D,Europe,Sales,Clothing,B2C,Cash,26%
TXN1368,19-05-2023,26282,14053,12229,R&D,Africa,Marketing,Software,B2C,Credit Card,5%
TXN1369,16-12-2022,18662,9042,9620,R&D,Africa,Marketing,Healthcare,SMB,Credit Card,8%
TXN1370,12-09-2023,24031,14663,9368,R&D,Africa,Finance,Healthcare,SMB,Cash,3%
TXN1371,23-09-2022,20414,18317,2097,HR,Europe,Marketing,Healthcare,SMB,Credit Card,1%
TXN1372,05-11-2022,23791,27833,-4042,Marketing,Africa,HR,Software,SMB,Credit Card,3%
TXN1373,09-01-2023,44091,10633,33458,R&D,Africa,Finance,Electronics,Enterprise,Bank Transfer,9%
TXN1374,16-09-2023,27690,16547,11143,R&D,Asia-Pacific,IT,Healthcare,SMB,Cash,20%
TXN1375,24-05-2022,19955,21369,-1414,HR,South America,IT,Furniture,SMB,Cash,21%
TXN1376,11-11-2023,18452,28913,-10461,HR,Africa,IT,Electronics,B2B,PayPal,22%
TXN1377,09-10-2022,12781,25488,-12707,R&D,Asia-Pacific,IT,Healthcare,B2B,Cash,26%
TXN1378,10-07-2023,10380,22551,-12171,Marketing,South America,Sales,Healthcare,B2C,Credit Card,10%
TXN1379,10-09-2022,20222,18570,1652,Marketing,Europe,Sales,Electronics,Enterprise,Credit Card,8%
TXN1380,28-08-2022,15933,4243,11690,Operations,Europe,Finance,Healthcare,SMB,Credit Card,0%
TXN1381,24-03-2022,5292,8086,-2794,R&D,Africa,IT,Healthcare,B2B,PayPal,4%
TXN1382,06-02-2023,48072,6076,41996,R&D,Africa,IT,Healthcare,B2C,PayPal,2%
TXN1383,22-05-2023,19337,24817,-5480,R&D,Africa,IT,Healthcare,SMB,Credit Card,4%
TXN1384,17-11-2022,13636,8679,4957,Marketing,Africa,Finance,Electronics,SMB,Cash,6%
TXN1385,15-03-2022,12012,25054,-13042,Sales,Africa,IT,Electronics,B2B,Cash,3%
TXN1386,29-03-2023,20415,22056,-1641,R&D,North America,IT,Software,B2C,Credit Card,27%
TXN1387,13-02-2023,10668,25862,-15194,R&D,Africa,IT,Healthcare,SMB,Credit Card,15%
TXN1388,23-01-2022,31200,14069,17131,R&D,Europe,HR,Healthcare,Enterprise,Cash,16%
TXN1389,25-05-2022,31938,23694,8244,HR,Africa,IT,Healthcare,SMB,Credit Card,16%
TXN1390,11-10-2022,17032,20692,-3660,R&D,Asia-Pacific,Sales,Software,SMB,Credit Card,5%
TXN1391,15-08-2023,26709,10022,16687,R&D,Africa,Sales,Clothing,B2C,PayPal,2%
TXN1392,07-11-2022,23644,4336,19308,Marketing,North America,Finance,Electronics,SMB,Credit Card,0%
TXN1393,20-08-2022,23128,9019,14109,R&D,Africa,HR,Software,SMB,PayPal,4%
TXN1394,15-07-2022,36294,16369,19925,Marketing,Africa,Operations,Software,SMB,Bank Transfer,28%
TXN1395,23-10-2023,14630,19760,-5130,R&D,North America,IT,Healthcare,B2C,Bank Transfer,29%
TXN1396,03-09-2023,46470,13830,32640,Sales,Africa,Finance,Software,Enterprise,Credit Card,26%
TXN1397,16-05-2023,37838,18133,19705,R&D,Asia-Pacific,Marketing,Software,SMB,Cash,4%
TXN1398,25-03-2023,5440,28128,-22688,Sales,Africa,IT,Software,B2C,Cash,23%
TXN1399,01-07-2023,47314,5025,42289,Operations,Africa,Sales,Electronics,Enterprise,PayPal,9%
TXN1400,17-08-2022,27513,10800,16713,R&D,North America,Sales,Healthcare,SMB,Cash,6%
TXN1401,07-07-2022,48164,9638,38526,R&D,South America,Marketing,Furniture,B2B,PayPal,23%
TXN1402,10-10-2023,32982,15932,17050,Marketing,Africa,IT,Software,B2C,Cash,7%
TXN1403,07-09-2023,20295,23409,-3114,R&D,Africa,Operations,Healthcare,SMB,Cash,18%
TXN1404,22-07-2022,8566,26072,-17506,Sales,Asia-Pacific,IT,Healthcare,Enterprise,Cash,29%
TXN1405,23-04-2022,27541,21912,5629,HR,South America,IT,Healthcare,B2C,Bank Transfer,1%
TXN1406,06-04-2023,39042,10395,28647,HR,Africa,Operations,Electronics,B2C,Bank Transfer,7%
TXN1407,27-02-2022,18312,8552,9760,Marketing,Africa,IT,Software,B2C,Cash,22%
TXN1408,10-12-2023,21805,19800,2005,Sales,Europe,IT,Software,Enterprise,Credit Card,10%
TXN1409,07-05-2023,19464,15936,3528,R&D,Asia-Pacific,IT,Healthcare,B2B,Bank Transfer,10%
TXN1410,28-10-2022,9927,24565,-14638,Marketing,Africa,HR,Clothing,SMB,Cash,8%
TXN1411,07-07-2022,16727,5817,10910,Sales,Africa,IT,Clothing,SMB,Credit Card,19%
TXN1412,31-10-2023,40371,16090,24281,Marketing,Africa,Marketing,Clothing,Enterprise,PayPal,17%
TXN1413,24-11-2022,46113,18108,28005,Sales,South America,IT,Healthcare,B2B,Cash,12%
TXN1414,28-08-2022,30084,4130,25954,R&D,Asia-Pacific,Marketing,Healthcare,SMB,Cash,27%
TXN1415,20-09-2023,42606,23296,19310,Marketing,Europe,IT,Clothing,SMB,Credit Card,3%
TXN1416,12-12-2023,35334,15625,19709,R&D,Europe,IT,Healthcare,SMB,Cash,12%
TXN1417,11-06-2022,25491,27081,-1590,R&D,North America,IT,Healthcare,SMB,Bank Transfer,29%
TXN1418,12-12-2023,5374,12537,-7163,R&D,North America,HR,Healthcare,B2B,Bank Transfer,28%
TXN1419,04-02-2023,41236,18705,22531,R&D,South America,Marketing,Software,SMB,PayPal,9%
TXN1420,07-05-2022,44361,10017,34344,R&D,North America,Finance,Electronics,SMB,Bank Transfer,26%
TXN1421,10-06-2022,37813,17955,19858,R&D,South America,IT,Clothing,B2C,Credit Card,2%
TXN1422,09-12-2022,6437,12937,-6500,R&D,Asia-Pacific,Marketing,Healthcare,Enterprise,Credit Card,26%
TXN1423,22-06-2023,29648,11420,18228,Operations,Africa,Operations,Software,B2C,PayPal,29%
TXN1424,01-04-2022,44019,6461,37558,R&D,Africa,IT,Electronics,SMB,Cash,4%
TXN1425,20-03-2022,16696,4926,11770,Sales,Africa,Sales,Electronics,SMB,Credit Card,24%
TXN1426,13-10-2022,5544,26014,-20470,R&D,Africa,IT,Software,B2B,Cash,3%
TXN1427,06-04-2022,6815,6509,306,Marketing,Africa,Finance,Healthcare,B2B,Cash,10%
TXN1428,18-03-2022,47386,28462,18924,R&D,North America,IT,Healthcare,B2C,Cash,24%
TXN1429,03-11-2023,16047,21902,-5855,Sales,Africa,Finance,Healthcare,SMB,Cash,26%
TXN1430,29-03-2022,28300,6260,22040,R&D,Africa,IT,Furniture,Enterprise,Credit Card,8%
TXN1431,29-04-2023,49031,3666,45365,Sales,Africa,Operations,Healthcare,Enterprise,Bank Transfer,15%
TXN1432,19-09-2022,41531,19184,22347,Operations,North America,IT,Electronics,B2B,Credit Card,3%
TXN1433,24-01-2022,33086,10777,22309,R&D,Africa,Operations,Software,SMB,Cash,1%
TXN1434,26-12-2022,31376,22176,9200,R&D,Africa,Marketing,Healthcare,B2C,Credit Card,4%
TXN1435,23-07-2023,29452,22182,7270,R&D,Asia-Pacific,Marketing,Furniture,SMB,PayPal,29%
TXN1436,17-06-2023,15571,22697,-7126,Sales,South America,Operations,Electronics,B2C,Credit Card,7%
TXN1437,18-06-2022,12609,17126,-4517,R&D,Asia-Pacific,HR,Healthcare,B2B,Credit Card,13%
TXN1438,30-10-2023,38467,29551,8916,Operations,North America,HR,Healthcare,SMB,PayPal,2%
TXN1439,30-04-2022,26578,28130,-1552,R&D,Africa,Marketing,Healthcare,B2B,Credit Card,2%
TXN1440,14-02-2022,39381,7750,31631,R&D,Europe,Sales,Healthcare,SMB,Cash,21%
TXN1441,08-09-2022,26777,29436,-2659,R&D,Africa,IT,Electronics,SMB,Bank Transfer,15%
TXN1442,03-01-2022,48704,10904,37800,HR,Africa,Sales,Furniture,B2B,PayPal,0%
TXN1443,11-09-2022,16160,24073,-7913,Sales,South America,IT,Electronics,SMB,Bank Transfer,12%
TXN1444,08-05-2022,14095,24297,-10202,Sales,Europe,IT,Electronics,SMB,Credit Card,13%
TXN1445,31-05-2023,38072,28126,9946,R&D,North America,IT,Clothing,SMB,PayPal,28%
TXN1446,19-01-2023,48556,22060,26496,R&D,North America,Sales,Clothing,B2B,Cash,3%
TXN1447,02-04-2023,33598,17082,16516,R&D,South America,HR,Clothing,B2C,Cash,22%
TXN1448,28-05-2022,19112,7517,11595,Sales,North America,HR,Furniture,SMB,Credit Card,13%
TXN1449,09-12-2022,40774,4186,36588,R&D,North America,Finance,Electronics,SMB,PayPal,13%
TXN1450,02-02-2022,48251,5082,43169,R&D,Europe,Finance,Clothing,B2C,Bank Transfer,3%
TXN1451,16-02-2023,18588,6770,11818,Operations,North America,IT,Healthcare,Enterprise,Cash,18%
TXN1452,03-06-2022,47501,7255,40246,Sales,South America,IT,Healthcare,SMB,Bank Transfer,7%
TXN1453,09-07-2022,12604,25887,-13283,Sales,Africa,Marketing,Clothing,B2C,Cash,27%
TXN1454,07-12-2022,29194,25039,4155,HR,Europe,HR,Clothing,Enterprise,Credit Card,10%
TXN1455,25-07-2023,23089,5912,17177,Operations,North America,IT,Healthcare,B2B,Bank Transfer,3%
TXN1456,03-10-2022,37304,29269,8035,Sales,Africa,Sales,Furniture,B2C,PayPal,22%
TXN1457,26-04-2022,17530,7301,10229,Operations,Africa,Finance,Clothing,SMB,PayPal,13%
TXN1458,05-08-2023,28754,10099,18655,R&D,Europe,IT,Healthcare,B2C,Cash,10%
TXN1459,02-08-2022,45801,27380,18421,Marketing,Europe,IT,Healthcare,SMB,Cash,24%
TXN1460,02-08-2023,5754,5453,301,Marketing,Africa,Finance,Healthcare,SMB,PayPal,12%
TXN1461,17-02-2022,28315,11888,16427,Marketing,Africa,Sales,Healthcare,B2C,Credit Card,24%
TXN1462,06-09-2023,7554,22871,-15317,Marketing,Africa,Operations,Software,B2C,PayPal,12%
TXN1463,19-12-2023,24992,13747,11245,R&D,North America,IT,Healthcare,Enterprise,Credit Card,8%
TXN1464,11-04-2023,48764,5243,43521,Operations,Europe,IT,Healthcare,SMB,Cash,0%
TXN1465,30-07-2023,22666,3759,18907,Sales,Europe,Operations,Electronics,SMB,Cash,12%
TXN1466,02-10-2023,37456,15788,21668,Operations,Africa,Marketing,Electronics,B2C,Credit Card,14%
TXN1467,14-04-2022,25443,29244,-3801,Marketing,Africa,Marketing,Healthcare,Enterprise,Credit Card,14%
TXN1468,29-04-2023,31227,21876,9351,R&D,Africa,HR,Furniture,B2C,Bank Transfer,15%
TXN1469,01-09-2023,45856,19828,26028,Operations,North America,IT,Healthcare,SMB,Credit Card,8%
TXN1470,29-10-2022,40849,8113,32736,HR,Asia-Pacific,HR,Healthcare,B2C,Credit Card,15%
TXN1471,17-04-2023,21012,14141,6871,R&D,Africa,Finance,Electronics,B2C,PayPal,1%
TXN1472,21-06-2022,35213,3979,31234,R&D,Africa,Marketing,Electronics,B2B,Bank Transfer,14%
TXN1473,18-04-2022,31829,17649,14180,Sales,Europe,Operations,Clothing,SMB,Bank Transfer,28%
TXN1474,15-06-2023,47759,8971,38788,Marketing,North America,Finance,Healthcare,B2B,Credit Card,21%
TXN1475,17-03-2023,49432,4378,45054,Marketing,Europe,IT,Healthcare,SMB,PayPal,27%
TXN1476,07-06-2023,6768,17161,-10393,R&D,Africa,IT,Healthcare,B2C,Credit Card,1%
TXN1477,27-02-2022,25924,29718,-3794,Marketing,Asia-Pacific,IT,Healthcare,SMB,Credit Card,4%
TXN1478,29-09-2022,7282,9680,-2398,Marketing,Europe,Marketing,Electronics,SMB,Credit Card,29%
TXN1479,11-10-2023,27071,7642,19429,Marketing,Europe,Sales,Software,SMB,Cash,2%
TXN1480,27-03-2022,31330,19495,11835,R&D,Africa,Sales,Software,B2B,Bank Transfer,29%
TXN1481,02-12-2023,47508,13594,33914,Operations,North America,Sales,Furniture,SMB,Cash,17%
TXN1482,15-06-2023,5431,11847,-6416,HR,North America,Sales,Electronics,SMB,Cash,11%
TXN1483,06-02-2022,16309,29114,-12805,Operations,North America,Sales,Electronics,SMB,Cash,13%
TXN1484,10-07-2023,17813,10317,7496,R&D,Asia-Pacific,HR,Healthcare,B2B,Bank Transfer,2%
TXN1485,27-03-2022,48518,8269,40249,R&D,Africa,Finance,Electronics,SMB,PayPal,22%
TXN1486,14-07-2023,28307,20995,7312,HR,Africa,Operations,Healthcare,B2C,Cash,21%
TXN1487,31-12-2022,15088,15692,-604,R&D,Africa,IT,Healthcare,B2B,Credit Card,29%
TXN1488,04-01-2022,22991,15309,7682,Sales,North America,Operations,Furniture,B2B,Bank Transfer,14%
TXN1489,16-01-2023,39676,29861,9815,R&D,Africa,Operations,Clothing,B2B,Cash,0%
TXN1490,09-07-2022,16214,9361,6853,R&D,Africa,HR,Healthcare,B2B,Credit Card,23%
TXN1491,23-12-2023,14102,21764,-7662,Operations,Africa,Finance,Software,Enterprise,Cash,10%
TXN1492,24-03-2022,22150,11223,10927,R&D,Africa,Sales,Electronics,B2C,Cash,1%
TXN1493,01-11-2022,22020,21927,93,R&D,South America,IT,Clothing,B2B,Bank Transfer,26%
TXN1494,31-05-2022,25124,16685,8439,R&D,Asia-Pacific,IT,Electronics,B2B,Bank Transfer,8%
TXN1495,01-05-2023,26146,28173,-2027,Marketing,Africa,Sales,Healthcare,Enterprise,Credit Card,0%
TXN1496,11-06-2023,12059,15885,-3826,R&D,Africa,IT,Furniture,SMB,Bank Transfer,7%
TXN1497,26-07-2022,32069,23853,8216,Operations,North America,IT,Clothing,Enterprise,Cash,13%
TXN1498,12-10-2023,39664,15246,24418,HR,Europe,Sales,Electronics,B2C,Bank Transfer,14%
TXN1499,23-08-2022,18896,4943,13953,Marketing,Europe,Sales,Clothing,SMB,Cash,3%
TXN1500,06-06-2023,48118,13541,34577,HR,Africa,Finance,Furniture,SMB,Bank Transfer,1%
TXN1501,04-02-2023,16561,6348,10213,R&D,Asia-Pacific,Sales,Healthcare,Enterprise,Credit Card,12%
TXN1502,22-05-2023,39291,19352,19939,R&D,Africa,Marketing,Electronics,B2B,PayPal,16%
TXN1503,04-09-2023,39154,6642,32512,Operations,South America,IT,Healthcare,B2C,Cash,21%
TXN1504,12-06-2023,38149,8578,29571,Sales,Africa,Marketing,Healthcare,SMB,Cash,5%
TXN1505,06-03-2023,27983,8563,19420,R&D,Europe,IT,Electronics,B2B,Bank Transfer,23%
TXN1506,07-02-2023,8884,28898,-20014,R&D,Asia-Pacific,IT,Furniture,SMB,PayPal,7%
TXN1507,12-06-2023,27875,28096,-221,Marketing,North America,IT,Software,SMB,Cash,6%
TXN1508,16-08-2022,6984,24031,-17047,R&D,Asia-Pacific,Operations,Healthcare,B2B,Credit Card,10%
TXN1509,19-03-2023,18104,25039,-6935,Marketing,Africa,IT,Clothing,B2B,Cash,16%
TXN1510,26-05-2022,30500,5407,25093,Operations,Europe,Sales,Electronics,B2C,PayPal,9%
TXN1511,14-05-2023,25184,29823,-4639,Marketing,Europe,Operations,Clothing,B2C,Cash,4%
TXN1512,25-03-2023,29834,16609,13225,Operations,Africa,Operations,Electronics,Enterprise,Cash,9%
TXN1513,23-09-2023,27959,19881,8078,R&D,Asia-Pacific,Sales,Clothing,Enterprise,Cash,19%
TXN1514,04-04-2022,10026,4266,5760,Operations,Africa,Sales,Electronics,SMB,Bank Transfer,18%
TXN1515,21-05-2023,18923,16395,2528,Sales,Africa,Marketing,Healthcare,Enterprise,Credit Card,27%
TXN1516,07-08-2022,46042,20785,25257,Sales,Africa,Operations,Healthcare,B2C,Bank Transfer,23%
TXN1517,28-12-2022,33636,22500,11136,R&D,Africa,Sales,Healthcare,B2C,Cash,20%
TXN1518,23-08-2022,25988,4530,21458,Sales,Europe,Sales,Healthcare,B2B,Credit Card,18%
TXN1519,21-09-2023,46290,15119,31171,Sales,Asia-Pacific,Marketing,Software,SMB,Bank Transfer,25%
TXN1520,27-05-2023,22716,20693,2023,R&D,Africa,HR,Software,SMB,Cash,6%
TXN1521,17-02-2023,10640,26365,-15725,R&D,Africa,IT,Furniture,B2B,Credit Card,5%
TXN1522,01-12-2023,7962,22731,-14769,R&D,North America,IT,Healthcare,B2C,Cash,9%
TXN1523,20-11-2022,38526,15866,22660,HR,Europe,Marketing,Clothing,SMB,Cash,24%
TXN1524,27-09-2023,7893,19200,-11307,Operations,South America,Finance,Software,Enterprise,Cash,21%
TXN1525,14-05-2023,7017,28967,-21950,Marketing,Africa,Finance,Clothing,SMB,Cash,15%
TXN1526,01-08-2022,5478,27048,-21570,Operations,North America,IT,Clothing,SMB,Cash,2%
TXN1527,09-09-2023,33541,10621,22920,Operations,North America,Sales,Clothing,B2B,Bank Transfer,20%
TXN1528,20-02-2022,15186,19159,-3973,Sales,Asia-Pacific,Marketing,Electronics,SMB,PayPal,16%
TXN1529,19-06-2023,41542,17410,24132,Operations,Europe,Marketing,Furniture,SMB,Cash,20%
TXN1530,17-02-2023,13733,14214,-481,Sales,Asia-Pacific,HR,Furniture,Enterprise,Credit Card,15%
TXN1531,27-10-2023,40595,22135,18460,Sales,Africa,IT,Furniture,B2B,Bank Transfer,0%
TXN1532,22-05-2023,31316,21128,10188,R&D,Africa,Sales,Software,B2B,Cash,21%
TXN1533,08-03-2022,37408,20300,17108,R&D,Africa,Marketing,Clothing,B2B,Credit Card,4%
TXN1534,11-02-2022,6152,3326,2826,Operations,Asia-Pacific,IT,Electronics,SMB,Bank Transfer,1%
TXN1535,17-02-2023,44115,4788,39327,Marketing,North America,IT,Healthcare,SMB,Cash,9%
TXN1536,08-01-2022,34270,10268,24002,Sales,Africa,Finance,Healthcare,B2B,Credit Card,16%
TXN1537,18-06-2023,5132,21008,-15876,R&D,Africa,IT,Software,B2B,Cash,19%
TXN1538,21-09-2022,22614,20418,2196,Sales,North America,IT,Electronics,B2C,Cash,0%
TXN1539,13-06-2022,27763,8032,19731,Marketing,Africa,Sales,Clothing,B2C,Credit Card,21%
TXN1540,13-03-2023,32944,5342,27602,R&D,North America,IT,Healthcare,Enterprise,PayPal,9%
TXN1541,25-12-2023,14433,6620,7813,R&D,Africa,Marketing,Healthcare,SMB,Credit Card,2%
TXN1542,06-04-2023,31015,23703,7312,R&D,Africa,Sales,Healthcare,B2C,Bank Transfer,20%
TXN1543,05-06-2022,16530,12379,4151,Operations,North America,IT,Healthcare,SMB,Cash,12%
TXN1544,06-08-2022,6940,9409,-2469,R&D,Asia-Pacific,Finance,Software,SMB,PayPal,11%
TXN1545,05-04-2022,31455,16029,15426,R&D,South America,Finance,Clothing,Enterprise,Cash,18%
TXN1546,13-03-2022,31609,21141,10468,HR,Africa,IT,Electronics,SMB,Cash,21%
TXN1547,09-04-2022,6964,20731,-13767,R&D,South America,IT,Clothing,B2C,PayPal,8%
TXN1548,18-05-2022,24796,11619,13177,R&D,Asia-Pacific,IT,Clothing,B2C,PayPal,22%
TXN1549,22-02-2022,8044,8448,-404,Operations,Africa,Sales,Healthcare,SMB,Credit Card,1%
TXN1550,27-01-2022,7518,29671,-22153,R&D,Europe,Operations,Electronics,B2C,PayPal,1%
TXN1551,24-06-2023,15214,6287,8927,HR,Europe,IT,Healthcare,SMB,Cash,3%
TXN1552,15-12-2023,42531,9230,33301,Operations,Asia-Pacific,IT,Healthcare,B2C,Credit Card,27%
TXN1553,07-07-2022,16791,25425,-8634,Sales,North America,Marketing,Clothing,SMB,Cash,8%
TXN1554,27-06-2022,21370,29003,-7633,Operations,Africa,IT,Healthcare,SMB,Bank Transfer,12%
TXN1555,05-04-2023,23084,27613,-4529,Sales,North America,Marketing,Clothing,SMB,Cash,11%
TXN1556,24-08-2023,42588,17282,25306,Sales,Europe,Finance,Furniture,B2B,Cash,29%
TXN1557,21-05-2022,20022,12429,7593,R&D,Europe,Sales,Healthcare,SMB,Cash,12%
TXN1558,22-09-2022,26783,12267,14516,Operations,North America,Operations,Clothing,B2C,Credit Card,21%
TXN1559,17-09-2023,40922,5455,35467,R&D,Africa,IT,Furniture,B2B,Cash,21%
TXN1560,28-09-2023,23349,10140,13209,R&D,Africa,IT,Electronics,B2B,Cash,28%
TXN1561,05-04-2023,33362,11647,21715,Sales,Africa,IT,Healthcare,SMB,Cash,20%
TXN1562,20-01-2023,5525,19305,-13780,Sales,North America,Sales,Electronics,SMB,PayPal,21%
TXN1563,24-10-2022,7942,9496,-1554,R&D,Africa,IT,Electronics,B2B,Credit Card,25%
TXN1564,25-07-2022,32280,18157,14123,Marketing,North America,Finance,Healthcare,SMB,Credit Card,6%
TXN1565,15-04-2023,47723,22621,25102,Sales,Europe,HR,Healthcare,SMB,Cash,25%
TXN1566,15-04-2022,30080,22924,7156,Operations,Africa,IT,Healthcare,SMB,Credit Card,19%
TXN1567,27-01-2022,42001,3418,38583,Marketing,North America,Sales,Healthcare,B2B,Bank Transfer,22%
TXN1568,16-11-2022,47926,6870,41056,R&D,North America,IT,Furniture,B2C,Cash,7%
TXN1569,19-03-2022,46579,10686,35893,Sales,South America,Marketing,Clothing,B2C,Cash,21%
TXN1570,08-08-2023,22816,27425,-4609,R&D,Europe,IT,Healthcare,B2C,Bank Transfer,1%
TXN1571,09-09-2023,14302,29397,-15095,Operations,Asia-Pacific,IT,Healthcare,SMB,Cash,8%
TXN1572,14-08-2022,17921,27921,-10000,Sales,Africa,Finance,Software,B2C,Cash,23%
TXN1573,23-06-2023,26047,29828,-3781,Sales,Africa,Marketing,Clothing,Enterprise,Credit Card,29%
TXN1574,01-08-2023,16592,24545,-7953,Sales,South America,Operations,Healthcare,SMB,PayPal,8%
TXN1575,02-04-2022,32476,7149,25327,R&D,Africa,Operations,Healthcare,B2B,Bank Transfer,7%
TXN1576,07-04-2022,36935,11479,25456,R&D,Africa,Marketing,Electronics,Enterprise,Credit Card,2%
TXN1577,24-04-2023,20287,5389,14898,Operations,Europe,HR,Clothing,SMB,Cash,7%
TXN1578,04-07-2022,40465,28682,11783,HR,Asia-Pacific,HR,Clothing,SMB,Cash,28%
TXN1579,23-03-2023,18474,15074,3400,Marketing,North America,HR,Clothing,SMB,PayPal,18%
TXN1580,09-11-2022,42165,26179,15986,Operations,Asia-Pacific,IT,Clothing,SMB,PayPal,21%
TXN1581,07-12-2022,23944,16526,7418,Operations,Europe,Sales,Healthcare,B2B,Cash,18%
TXN1582,15-02-2022,18458,12894,5564,Operations,South America,Marketing,Electronics,B2B,Cash,24%
TXN1583,30-07-2022,5478,24825,-19347,Operations,Europe,IT,Healthcare,B2B,Credit Card,27%
TXN1584,14-12-2022,12343,23087,-10744,Operations,North America,IT,Software,B2C,Credit Card,16%
TXN1585,26-10-2023,13388,9401,3987,R&D,Africa,Sales,Clothing,B2C,Credit Card,22%
TXN1586,23-06-2022,33662,23759,9903,Operations,South America,IT,Healthcare,B2B,Cash,9%
TXN1587,24-03-2023,25106,3346,21760,HR,Africa,IT,Electronics,B2B,Cash,4%
TXN1588,15-11-2022,16065,6674,9391,Sales,Asia-Pacific,Finance,Healthcare,SMB,Credit Card,21%
TXN1589,23-10-2022,47795,29753,18042,R&D,South America,IT,Clothing,SMB,Bank Transfer,22%
TXN1590,04-12-2022,33874,9399,24475,HR,Africa,IT,Clothing,SMB,Cash,12%
TXN1591,11-09-2023,11540,7099,4441,Sales,Africa,IT,Healthcare,B2B,Cash,11%
TXN1592,22-09-2022,8796,7098,1698,Operations,Africa,Sales,Software,Enterprise,Credit Card,26%
TXN1593,07-06-2022,17008,16625,383,Operations,Africa,Sales,Software,Enterprise,PayPal,17%
TXN1594,23-11-2023,46457,15407,31050,R&D,North America,HR,Healthcare,B2C,Cash,18%
TXN1595,13-06-2022,11299,20434,-9135,Sales,Africa,IT,Clothing,B2B,Bank Transfer,2%
TXN1596,26-09-2023,7109,11810,-4701,Marketing,Asia-Pacific,IT,Furniture,B2B,Credit Card,16%
TXN1597,02-12-2023,33448,21775,11673,R&D,North America,IT,Healthcare,SMB,Credit Card,5%
TXN1598,08-04-2023,46709,7913,38796,Sales,Africa,Marketing,Clothing,B2C,Credit Card,28%
TXN1599,31-01-2022,16751,15908,843,HR,Europe,Sales,Clothing,B2B,Credit Card,2%
TXN1600,13-05-2022,40001,4161,35840,R&D,North America,IT,Electronics,SMB,Bank Transfer,2%
TXN1601,14-01-2023,34734,15682,19052,Marketing,Africa,Marketing,Healthcare,Enterprise,Bank Transfer,16%
TXN1602,31-01-2023,6446,9893,-3447,R&D,Africa,Marketing,Furniture,Enterprise,Cash,1%
TXN1603,23-03-2023,29249,9653,19596,Marketing,Africa,IT,Healthcare,B2C,Cash,25%
TXN1604,18-02-2023,24872,25841,-969,HR,Africa,HR,Clothing,Enterprise,Cash,8%
